xc_id,sci_name,common_name,recordist,country,date,time,length_s,quality,type,method,animal_seen,also,sampling_rate,xc_url,file_url,local_path
1081477,Coloeus monedula,Western Jackdaw,David Darrell-Lambert,United Kingdom,2023-03-04,15:30,17,B,call,field recording,yes,[],48000,https://xeno-canto.org/1081477,https://xeno-canto.org/1081477/download,
1079554,Coloeus monedula,Western Jackdaw,Marc Anderson,Sweden,2022-02-06,08:30,47,B,call,field recording,no,[],48000,https://xeno-canto.org/1079554,https://xeno-canto.org/1079554/download,
1079552,Coloeus monedula,Western Jackdaw,Marc Anderson,Sweden,2022-02-06,07:30,16,B,call,field recording,no,[],44100,https://xeno-canto.org/1079552,https://xeno-canto.org/1079552/download,
1075127,Coloeus monedula,Western Jackdaw,Thierry THOMAS,France,2026-01-26,08:40,39,B,"call, flight call",field recording,yes,[],48000,https://xeno-canto.org/1075127,https://xeno-canto.org/1075127/download,
1075120,Coloeus monedula,Western Jackdaw,Thierry THOMAS,France,2026-01-26,08:41,30,B,"call, flight call",field recording,yes,[],48000,https://xeno-canto.org/1075120,https://xeno-canto.org/1075120/download,
1075008,Coloeus monedula,Western Jackdaw,Foxa Nature,France,2026-01-19,17:59,37,B,dawn song,field recording,no,[],44100,https://xeno-canto.org/1075008,https://xeno-canto.org/1075008/download,
1071211,Coloeus monedula,Western Jackdaw,Thierry THOMAS,France,2026-01-02,08:09,19,B,"call, flight call",field recording,no,"[""Psittacula krameri""]",44100,https://xeno-canto.org/1071211,https://xeno-canto.org/1071211/download,
1071179,Coloeus monedula,Western Jackdaw,Cureau Hervé,France,2026-01-06,18:00,26,B,flight call,field recording,yes,[],44100,https://xeno-canto.org/1071179,https://xeno-canto.org/1071179/download,
1067752,Coloeus monedula,Western Jackdaw,Igor Kim,Germany,2025-12-17,16:00,14,B,call,field recording,yes,[],96000,https://xeno-canto.org/1067752,https://xeno-canto.org/1067752/download,
1066176,Coloeus monedula,Western Jackdaw,Ulf Elman,Sweden,2025-12-21,13:21,26,B,call,field recording,yes,"[""Corvus corax""]",48000,https://xeno-canto.org/1066176,https://xeno-canto.org/1066176/download,
1064661,Coloeus monedula,Western Jackdaw,Colm Philpott,Ireland,2025-07-01,19:30,9,B,flight call,field recording,yes,[],44100,https://xeno-canto.org/1064661,https://xeno-canto.org/1064661/download,
1064658,Coloeus monedula,Western Jackdaw,Colm Philpott,Ireland,2025-06-20,18:30,36,B,uncertain,field recording,yes,[],44100,https://xeno-canto.org/1064658,https://xeno-canto.org/1064658/download,
1063914,Coloeus monedula,Western Jackdaw,Colm Philpott,Ireland,2025-08-31,12:30,8,B,uncertain,field recording,no,[],44100,https://xeno-canto.org/1063914,https://xeno-canto.org/1063914/download,
1056426,Coloeus monedula,Western Jackdaw,Colm Philpott,Ireland,2025-07-02,19:30,49,B,uncertain,field recording,no,[],44100,https://xeno-canto.org/1056426,https://xeno-canto.org/1056426/download,
1055073,Coloeus monedula,Western Jackdaw,Stanislas Wroza,France,2025-11-08,11:18,24,B,flight call,field recording,unknown,[],44100,https://xeno-canto.org/1055073,https://xeno-canto.org/1055073/download,
1055070,Coloeus monedula,Western Jackdaw,Stanislas Wroza,France,2025-11-08,10:43,52,B,flight call,field recording,unknown,[],44100,https://xeno-canto.org/1055070,https://xeno-canto.org/1055070/download,
1054479,Coloeus monedula,Western Jackdaw,David Darrell-Lambert,United Kingdom,2025-11-13,11:00,14,B,flight call,field recording,yes,[],48000,https://xeno-canto.org/1054479,https://xeno-canto.org/1054479/download,
1053946,Coloeus monedula,Western Jackdaw,Colm Philpott,Ireland,2025-08-11,17:00,24,B,uncertain,field recording,no,[],44100,https://xeno-canto.org/1053946,https://xeno-canto.org/1053946/download,
1053305,Coloeus monedula,Western Jackdaw,Colm Philpott,Ireland,2025-08-20,20:30,30,B,uncertain,field recording,yes,[],44100,https://xeno-canto.org/1053305,https://xeno-canto.org/1053305/download,
1053116,Coloeus monedula,Western Jackdaw,Colm Philpott,Ireland,2025-08-17,20:30,18,B,uncertain,field recording,no,[],44100,https://xeno-canto.org/1053116,https://xeno-canto.org/1053116/download,
1052549,Coloeus monedula,Western Jackdaw,Colm Philpott,Ireland,2025-08-28,20:30,26,B,uncertain,field recording,yes,[],44100,https://xeno-canto.org/1052549,https://xeno-canto.org/1052549/download,
