xc_id,sci_name,common_name,recordist,country,date,time,length_s,quality,type,method,animal_seen,also,sampling_rate,xc_url,file_url,local_path
573826,Carduelis carduelis,European Goldfinch,Sidney M,Spain,2020-07-06,07:00,10,B,song,field recording,yes,[],44100,https://xeno-canto.org/573826,https://xeno-canto.org/573826/download,
573825,Carduelis carduelis,European Goldfinch,Sidney M,Spain,2020-07-06,07:00,36,B,song,field recording,yes,[],44100,https://xeno-canto.org/573825,https://xeno-canto.org/573825/download,
573824,Carduelis carduelis,European Goldfinch,Sidney M,Spain,2020-07-06,07:00,15,B,song,field recording,yes,[],44100,https://xeno-canto.org/573824,https://xeno-canto.org/573824/download,
573823,Carduelis carduelis,European Goldfinch,Sidney M,Spain,2020-07-06,07:00,21,B,song,field recording,yes,[],44100,https://xeno-canto.org/573823,https://xeno-canto.org/573823/download,
573822,Carduelis carduelis,European Goldfinch,Sidney M,Spain,2020-07-06,07:00,21,B,song,field recording,yes,[],44100,https://xeno-canto.org/573822,https://xeno-canto.org/573822/download,
573821,Carduelis carduelis,European Goldfinch,Sidney M,Spain,2020-07-06,07:00,12,B,song,field recording,yes,[],44100,https://xeno-canto.org/573821,https://xeno-canto.org/573821/download,
573820,Carduelis carduelis,European Goldfinch,Sidney M,Spain,2020-07-06,07:00,13,B,song,field recording,yes,[],44100,https://xeno-canto.org/573820,https://xeno-canto.org/573820/download,
572893,Carduelis carduelis,European Goldfinch,Sidney M,Spain,2020-07-02,09:30,10,B,song,field recording,yes,[],44100,https://xeno-canto.org/572893,https://xeno-canto.org/572893/download,
572891,Carduelis carduelis,European Goldfinch,Sidney M,Spain,2020-07-02,09:30,14,B,song,field recording,yes,[],44100,https://xeno-canto.org/572891,https://xeno-canto.org/572891/download,
572890,Carduelis carduelis,European Goldfinch,Sidney M,Spain,2020-07-02,09:30,5,B,song,field recording,yes,[],44100,https://xeno-canto.org/572890,https://xeno-canto.org/572890/download,
572888,Carduelis carduelis,European Goldfinch,Sidney M,Spain,2020-07-02,09:30,2,B,song,field recording,yes,[],44100,https://xeno-canto.org/572888,https://xeno-canto.org/572888/download,
572886,Carduelis carduelis,European Goldfinch,Sidney M,Spain,2020-07-02,09:30,3,B,song,field recording,yes,[],44100,https://xeno-canto.org/572886,https://xeno-canto.org/572886/download,
572192,Carduelis carduelis,European Goldfinch,Sidney M,Spain,2020-06-28,20:00,11,B,song,field recording,yes,[],44100,https://xeno-canto.org/572192,https://xeno-canto.org/572192/download,
572190,Carduelis carduelis,European Goldfinch,Sidney M,Spain,2020-06-28,20:00,16,B,song,field recording,yes,[],44100,https://xeno-canto.org/572190,https://xeno-canto.org/572190/download,
